"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Do not penalise those who bring passengers to the UK without the necessary authority — rejected","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=270","SNP","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Con","FOR",60,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Con","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Con","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Con","OTHER",104,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Lab","FOR",299,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Lab","OTHER",12,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Lab","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","Lab","OTHER",95,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","LDem","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","LDem","OTHER",50,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","LDem","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","LDem","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","PC","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","PC","OTHER",3,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","PC","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","PC","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","SNP","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","SNP","OTHER",4,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","SNP","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-06-12,"Nationality, Immigration and Asylum Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-06-12&house=commons&number=272","SNP","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Con","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Con","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Con","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Con","OTHER",NA,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Lab","FOR",261,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Lab","OTHER",41,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Lab","OTHER",1,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","Lab","OTHER",103,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","LDem","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","LDem","OTHER",43,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","LDem","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","LDem","OTHER",9,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","PC","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","PC","OTHER",2,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","PC","OTHER",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","PC","OTHER",2,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","SNP","FOR",0,"Make seeking asylum more difficult","Home Office","Right"
"Commons",2002-11-05,"Nationality, Immigration and Asylum Bill — Asylum seekers can be placed in accommodation centres even if there is no local school pace for dependent children","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2002-11-05&house=commons&number=347","SNP","OTHER",3,"Make seeking asylum more difficult","Home Office","Right"
